X110,32.38106231,6.046548488,25.32012463,43.05329667,41.16993367,17.72309232,33.94514805,1.585888339,31.47317825,0,34.64149216,34.89477138,26.44418557,34.89577138,36.5596047,10.39880498,22.43783973,36.11781903,36.5596047,36.6576047,36.6576047,43.23109419,36.92105332,31.23024462,42.94229667,9.949804979,39.72777024,36.9796047,34.16170649,8.585899065
X111,2.260429852,28.59494368,9.321367531,8.411804503,6.528441502,16.91839984,0.696344112,33.05560382,3.168313918,34.64149216,0,0.253279221,8.197306595,0.254279221,1.918112532,24.24268719,12.20365244,1.476326861,1.918112532,2.016112532,2.016112532,8.589602025,2.27956116,16.08253819,8.300804503,24.69168719,5.086278072,2.338112532,0.479785671,26.0555931
X112,2.513709073,28.8482229,9.574646751,8.158525282,6.275162282,17.17167906,0.949623332,33.30888305,3.421593138,34.89477138,0.253279221,0,8.450585815,0.001,1.664833311,24.49596641,12.45693166,1.223047641,1.664833311,1.762833311,1.762833311,8.336322804,2.026281939,16.33581741,8.047525282,24.94496641,4.832998851,2.084833311,0.733064891,26.30887232
X128,5.936876743,20.39763708,1.124060936,16.6091111,14.7257481,8.721093246,7.500962483,24.85829723,5.028992677,26.44418557,8.197306595,8.450585815,0,8.451585815,10.11541913,16.04538059,4.00634584,9.673633456,10.11541913,10.21341913,10.21341913,16.78690862,10.47686775,7.885231597,16.4981111,16.49438059,13.28358467,10.53541913,7.717520924,17.8582865
X132,2.514709073,28.8492229,9.575646751,8.157525282,6.274162282,17.17267906,0.950623332,33.30988305,3.422593138,34.89577138,0.254279221,0.001,8.451585815,0,1.663833311,24.49696641,12.45793166,1.222047641,1.663833311,1.761833311,1.761833311,8.335322804,2.025281939,16.33681741,8.046525282,24.94596641,4.831998851,2.083833311,0.734064891,26.30987232
X151,4.178542384,30.51305621,11.23948006,6.493691971,4.610328971,18.83651237,2.614456644,34.97371636,5.08642645,36.5596047,1.918112532,1.664833311,10.11541913,1.663833311,0,26.16079972,14.12176497,0.441785671,0,0.098,0.098,6.671489493,0.361448628,18.00065072,6.382691971,26.60979972,3.16816554,0.42,2.397898202,27.97370563
X152,21.98225733,4.352256491,14.92131965,32.65449169,30.77112869,7.324287344,23.54634307,8.81291664,21.07437327,10.39880498,24.24268719,24.49596641,16.04538059,24.49696641,26.16079972,0,12.03903475,25.71901405,26.16079972,26.25879972,26.25879972,32.83228921,26.52224834,20.83143964,32.54349169,0.449,29.32896526,26.58079972,23.76290151,1.812905914
X153,9.943222583,16.39129124,2.882284905,20.61545694,18.73209394,4.714747406,11.50730832,20.85195139,9.035338517,22.43783973,12.20365244,12.45693166,4.00634584,12.45793166,14.12176497,12.03903475,0,13.6799793,14.12176497,14.21976497,14.21976497,20.79325446,14.48321359,8.792404888,20.50445694,12.48803475,17.28993051,14.54176497,11.72386676,13.85194066
X192,3.736756714,30.07127054,10.79769439,6.935477642,5.052114641,18.3947267,2.172670973,34.53193069,4.644640779,36.11781903,1.476326861,1.223047641,9.673633456,1.222047641,0.441785671,25.71901405,13.6799793,0,0.441785671,0.539785671,0.539785671,7.113275164,0.803234298,17.55886505,6.824477642,26.16801405,3.60995121,0.861785671,1.956112532,27.53191996
X193,4.178542384,30.51305621,11.23948006,6.493691971,4.610328971,18.83651237,2.614456644,34.97371636,5.08642645,36.5596047,1.918112532,1.664833311,10.11541913,1.663833311,0,26.16079972,14.12176497,0.441785671,0,0.098,0.098,6.671489493,0.361448628,18.00065072,6.382691971,26.60979972,3.16816554,0.42,2.397898202,27.97370563
X214,4.276542384,30.61105621,11.33748006,6.395691971,4.512328971,18.93451237,2.712456644,35.07171636,5.18442645,36.6576047,2.016112532,1.762833311,10.21341913,1.761833311,0.098,26.25879972,14.21976497,0.539785671,0.098,0,0,6.573489493,0.263448628,18.09865072,6.284691971,26.70779972,3.07016554,0.322,2.495898202,28.07170563
X215,4.276542384,30.61105621,11.33748006,6.395691971,4.512328971,18.93451237,2.712456644,35.07171636,5.18442645,36.6576047,2.016112532,1.762833311,10.21341913,1.761833311,0.098,26.25879972,14.21976497,0.539785671,0.098,0,0,6.573489493,0.263448628,18.09865072,6.284691971,26.70779972,3.07016554,0.322,2.495898202,28.07170563
X224,10.85003188,37.1845457,17.91096956,12.65318146,10.76981846,25.50800187,9.285946137,41.64520585,11.75791594,43.23109419,8.589602025,8.336322804,16.78690862,8.335322804,6.671489493,32.83228921,20.79325446,7.113275164,6.671489493,6.573489493,6.573489493,0,6.310040865,24.67214022,12.54218146,33.28128921,9.327655033,6.579489493,9.069387696,34.64519512
X232,4.539991012,30.87450484,11.60092869,6.343140599,4.459777598,19.197961,2.975905271,35.33516498,5.447875077,36.92105332,2.27956116,2.026281939,10.47686775,2.025281939,0.361448628,26.52224834,14.48321359,0.803234298,0.361448628,0.263448628,0.263448628,6.310040865,0,18.36209935,6.232140599,26.97124834,3.017614168,0.269448628,2.75934683,28.33515426
X239,13.82210834,25.18369613,6.761170661,24.49434269,22.61097969,13.50715229,15.38619408,29.64435628,12.91422427,31.23024462,16.08253819,16.33581741,7.885231597,16.33681741,18.00065072,20.83143964,8.792404888,17.55886505,18.00065072,18.09865072,18.09865072,24.67214022,18.36209935,0,24.38334269,21.28043964,21.16881626,18.42065072,15.60275252,22.64434555
X249,10.56123436,36.89574818,17.62217203,0.111,1.772363,25.21920434,8.997148615,41.35640833,11.46911842,42.94229667,8.300804503,8.047525282,16.4981111,8.046525282,6.382691971,32.54349169,20.50445694,6.824477642,6.382691971,6.284691971,6.284691971,12.54218146,6.232140599,24.38334269,0,32.99249169,3.214526431,5.962691971,8.780590173,34.3563976
X254,22.43125733,3.903256491,15.37031965,33.10349169,31.22012869,7.773287344,23.99534307,8.36391664,21.52337327,9.949804979,24.69168719,24.94496641,16.49438059,24.94596641,26.60979972,0.449,12.48803475,26.16801405,26.60979972,26.70779972,26.70779972,33.28128921,26.97124834,21.28043964,32.99249169,0,29.77796526,27.02979972,24.21190151,1.363905914
X272,7.346707924,33.68122175,14.4076456,3.325526431,1.442163431,22.00467791,5.782622184,38.1418819,8.25459199,39.72777024,5.086278072,4.832998851,13.28358467,4.831998851,3.16816554,29.32896526,17.28993051,3.60995121,3.16816554,3.07016554,3.07016554,9.327655033,3.017614168,21.16881626,3.214526431,29.77796526,0,2.74816554,5.566063742,31.14187117
X290,4.598542384,30.93305621,11.65948006,6.073691971,4.190328971,19.25651237,3.034456644,35.39371636,5.50642645,36.9796047,2.338112532,2.084833311,10.53541913,2.083833311,0.42,26.58079972,14.54176497,0.861785671,0.42,0.322,0.322,6.579489493,0.269448628,18.42065072,5.962691971,27.02979972,2.74816554,0,2.817898202,28.39370563
X295,1.780644182,28.11515801,8.84158186,8.891590173,7.008227173,16.43861417,0.216558441,32.57581815,2.688528247,34.16170649,0.479785671,0.733064891,7.717520924,0.734064891,2.397898202,23.76290151,11.72386676,1.956112532,2.397898202,2.495898202,2.495898202,9.069387696,2.75934683,15.60275252,8.780590173,24.21190151,5.566063742,2.817898202,0,25.57580743
X89,23.79516325,2.539350578,16.73422557,34.4673976,32.5840346,9.137193258,25.35924899,7.000010726,22.88727918,8.585899065,26.0555931,26.30887232,17.8582865,26.30987232,27.97370563,1.812905914,13.85194066,27.53191996,27.97370563,28.07170563,28.07170563,34.64519512,28.33515426,22.64434555,34.3563976,1.363905914,31.14187117,28.39370563,25.57580743,0
